-40.28874904,-4.89541586
-40.28791571,-4.89541586
-40.28791571,-4.8962492
-40.28624904,-4.8962492
-40.28624904,-4.8987492
-40.28374904,-4.8987492
-40.28374904,-4.89958253
-40.28124904,-4.89958253
-40.28124904,-4.90041587
-40.28041571,-4.90041587
-40.28041571,-4.90291587
-40.27791571,-4.90291587
-40.27791571,-4.90208253
-40.27374904,-4.90208253
-40.27374904,-4.9012492
-40.27208237,-4.9012492
-40.27208237,-4.90208253
-40.27124904,-4.90208253
-40.27124904,-4.90291587
-40.26958237,-4.90291587
-40.26958237,-4.9037492
-40.26874904,-4.9037492
-40.26874904,-4.90458253
-40.2679157,-4.90458253
-40.2679157,-4.90541587
-40.26708237,-4.90541587
-40.26708237,-4.90708253
-40.26374904,-4.90708253
-40.26374904,-4.90791587
-40.26208237,-4.90791587
-40.26208237,-4.9087492
-40.2604157,-4.9087492
-40.2604157,-4.90958253
-40.25958237,-4.90958253
-40.25958237,-4.91041587
-40.25624904,-4.91041587
-40.25624904,-4.9112492
-40.25374904,-4.9112492
-40.25374904,-4.91208253
-40.24874904,-4.91208253
-40.24874904,-4.91291587
-40.24708237,-4.91291587
-40.24708237,-4.9137492
-40.24624904,-4.9137492
-40.24624904,-4.91458253
-40.2454157,-4.91458253
-40.2454157,-4.91541587
-40.24374904,-4.91541587
-40.24374904,-4.9162492
-40.24208237,-4.9162492
-40.24208237,-4.91708253
-40.24124904,-4.91708253
-40.24124904,-4.91791587
-40.23958237,-4.91791587
-40.23958237,-4.9187492
-40.23874904,-4.9187492
-40.23874904,-4.91958253
-40.2379157,-4.91958253
-40.2379157,-4.9212492
-40.23624904,-4.9212492
-40.23624904,-4.92208253
-40.23458237,-4.92208253
-40.23458237,-4.92291587
-40.23374904,-4.92291587
-40.23374904,-4.9237492
-40.2304157,-4.9237492
-40.2304157,-4.92291587
-40.22958237,-4.92291587
-40.22958237,-4.92458253
-40.22874904,-4.92458253
-40.22874904,-4.92541587
-40.22708237,-4.92541587
-40.22708237,-4.9262492
-40.22624904,-4.9262492
-40.22624904,-4.92791587
-40.2254157,-4.92791587
-40.2254157,-4.93041587
-40.2229157,-4.93041587
-40.2229157,-4.9312492
-40.2179157,-4.9312492
-40.2179157,-4.93208253
-40.21124904,-4.93208253
-40.21124904,-4.9312492
-40.2104157,-4.9312492
-40.2104157,-4.93208253
-40.20374904,-4.93208253
-40.20374904,-4.9312492
-40.2029157,-4.9312492
-40.2029157,-4.93208253
-40.2004157,-4.93208253
-40.2004157,-4.9312492
-40.1979157,-4.9312492
-40.1979157,-4.93291587
-40.19624904,-4.93291587
-40.19624904,-4.9337492
-40.1954157,-4.9337492
-40.1954157,-4.93458253
-40.19458237,-4.93458253
-40.19458237,-4.93541587
-40.1929157,-4.93541587
-40.1929157,-4.9362492
-40.19208237,-4.9362492
-40.19208237,-4.93708253
-40.18874904,-4.93708253
-40.18874904,-4.9362492
-40.1879157,-4.9362492
-40.1879157,-4.93708253
